pmid,title,journal,pubdate,query_families,keyword_domains,priority_score,candidate_status
35137924,Inhibitory effects and underlying mechanisms of Artemisia capillaris essential oil on melanogenesis in the B16F10 cell line.,Molecular medicine reports,2022 Apr,terpene_essential_oil;biosynthesis_genes;safety,chemistry,2,title_priority_only
36284952,Potential Ameliorative Effect of Artemisia Absinthium Supplement against Sodium Fluoride-Induced Prostatic Toxicity in Rats.,Archives of Razi Institute,2022 Apr,safety,phenotype,2,title_priority_only
35431419,"Exogenous Strigolactone (GR24) Positively Regulates Growth, Photosynthesis, and Improves Glandular Trichome Attributes for Enhanced Artemisinin Production in Artemisia annua.",Journal of plant growth regulation,2022 Apr 8,sesquiterpene_lactone,lactone,2,title_priority_only
35448756,"Phytochemical Analysis, Antioxidant Potential, and Cytotoxicity Evaluation of Traditionally Used Artemisia absinthium L. (Wormwood) Growing in the Central Region of Saudi Arabia.","Plants (Basel, Switzerland)",2022 Apr 9,terpene_essential_oil;safety,phenotype,2,title_priority_only
35959270,Combined effects of calcium-alginate coating and Artemisia fragrance essential oil on chicken breast meat quality.,Food science & nutrition,2022 Aug,terpene_essential_oil,chemistry,2,title_priority_only
36014318,Sesquiterpenes from Artemisia annua and Their Cytotoxic Activities.,"Molecules (Basel, Switzerland)",2022 Aug 10,terpene_essential_oil;antiparasitic,chemistry,2,title_priority_only
35962444,Nanoemulsion and nanogel containing Artemisia dracunculus essential oil; larvicidal effect and antibacterial activity.,BMC research notes,2022 Aug 12,terpene_essential_oil;safety,chemistry,2,title_priority_only
35978085,Comparative analysis of the plastid and mitochondrial genomes of Artemisia giraldii Pamp.,Scientific reports,2022 Aug 17,genomics_phylogenomics,genomics,2,title_priority_only
35001764,Assessment of artemisinin and antioxidant activities of three wild Artemisia species of Algeria.,Natural product research,2022 Dec,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
36108986,Sesquiterpenoids and triterpenoids with anti-inflammatory effects from Artemisia vulgaris L.,Phytochemistry,2022 Dec,terpene_essential_oil,chemistry,2,title_priority_only
36228879,Alleviating effects of essential oil from Artemisia vulgaris on enteritis in zebrafish via modulating oxidative stress and inflammatory response.,Fish & shellfish immunology,2022 Dec,terpene_essential_oil;biosynthesis_genes,chemistry,2,title_priority_only
36197084,Chromosome-level genome of a leaf vegetable Glebionis coronaria provides insights into the biosynthesis of monoterpenoids contributing to its special aroma.,DNA research : an international journal for rapid publication of reports on genes and genomes,2022 Dec 1,biosynthesis_genes;genomics_phylogenomics,chemistry;genomics,2,title_priority_only
36558030,Chemical Composition and Antioxidant and Antibacterial Potencies of the Artemisia ordosica Aerial Parts Essential Oil during the Vegetative Period.,"Molecules (Basel, Switzerland)",2022 Dec 14,terpene_essential_oil;safety,chemistry,2,title_priority_only
36555036,"Insecticidal Activity of a Component, (-)-4-Terpineol, Isolated from the Essential Oil of Artemisia lavandulaefolia DC. against Plutella xylostella (L.).",Insects,2022 Dec 6,terpene_essential_oil,chemistry,2,title_priority_only
35150378,Phytochemical analysis and anti-microbial activities of Artemisia spp. and rapid isolation methods of artemisinin.,AMB Express,2022 Feb 12,sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
35268647,"Chemical Composition, Insecticidal, Persistence and Detoxification Enzyme Inhibition Activities of Essential Oil of Artemisia maritima against the Pulse Beetle.","Molecules (Basel, Switzerland)",2022 Feb 25,terpene_essential_oil;biosynthesis_genes;safety,chemistry,2,title_priority_only
35270126,"Genome-Wide Identification, Characterization and Expression Analysis of Lipoxygenase Gene Family in Artemisia annua L.","Plants (Basel, Switzerland)",2022 Feb 28,sesquiterpene_lactone;genomics_phylogenomics,genomics,2,title_priority_only
35164360,Chemical Composition and Synergistic Potential of Mentha pulegium L. and Artemisia herba alba Asso. Essential Oils and Antibiotic against Multi-Drug Resistant Bacteria.,"Molecules (Basel, Switzerland)",2022 Feb 7,terpene_essential_oil;safety,chemistry,2,title_priority_only
35164402,Antioxidant and Antimicrobial Activities of Chemically-Characterized Essential Oil from Artemisia aragonensis Lam. against Drug-Resistant Microbes.,"Molecules (Basel, Switzerland)",2022 Feb 8,terpene_essential_oil,chemistry,2,title_priority_only
35204215,"Bio-Evaluation of the Wound Healing Activity of Artemisia judaica L. as Part of the Plant's Use in Traditional Medicine; Phytochemical, Antioxidant, Anti-Inflammatory, and Antibiofilm Properties of the Plant's Essential Oils.","Antioxidants (Basel, Switzerland)",2022 Feb 8,terpene_essential_oil,chemistry,2,title_priority_only
35075604,Hemocytic cell line from the moth Glyphodes pyloalis (Lepidoptera: Crambidae) response to essential oils from Artemisia annua (Asterales: Asteraceae).,In vitro cellular & developmental biology. Animal,2022 Jan,terpene_essential_oil,chemistry,2,title_priority_only
34763209,Validating a sensitive LCMS method for the quantitation of artemisinin in Artemisia spp. including material used in retracted clinical trials.,Journal of pharmaceutical and biomedical analysis,2022 Jan 20,terpene_essential_oil;sesquiterpene_lactone;antiparasitic;safety,lactone,2,title_priority_only
35010259,"Optimized Antibacterial Effects in a Designed Mixture of Essential Oils of Myrtus communis, Artemisia herba-alba and Thymus serpyllum for Wide Range of Applications.","Foods (Basel, Switzerland)",2022 Jan 5,terpene_essential_oil,chemistry,2,title_priority_only
34767631,Photoprotective Effect of Artemisia sieversiana Ehrhart Essential Oil Against UVB-induced Photoaging in Mice.,Photochemistry and photobiology,2022 Jul,terpene_essential_oil,chemistry,2,title_priority_only
35355415,The transcription factors TLR1 and TLR2 negatively regulate trichome density and artemisinin levels in Artemisia annua.,Journal of integrative plant biology,2022 Jun,terpene_essential_oil;sesquiterpene_lactone;diterpene_triterpene;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
35452745,Anti-inflammatory sesquiterpenoid dimers from Artemisia atrovirens.,Fitoterapia,2022 Jun,terpene_essential_oil;sesquiterpene_lactone,chemistry,2,title_priority_only
35669797,"Toxicity and Anti-feeding effect of Aesculushippocastanum, Thymus daenensis, Artemisia abrotanum, and Chrozophora tinctoria on Sitophillus oryzae.",Journal of environmental health science & engineering,2022 Jun,safety,phenotype,2,title_priority_only
35745350,Biosynthesis of Iron Oxide Nanoparticles: Physico-Chemical Characterization and Their In Vitro Cytotoxicity on Healthy and Tumorigenic Cell Lines.,"Nanomaterials (Basel, Switzerland)",2022 Jun 10,biosynthesis_genes;safety,genomics;phenotype,2,title_priority_only
35413535,Sesquiterpenoids isolated from davana (Artemisia pallens Wall. ex DC) mitigates parkinsonism in Caenorhabditis elegans disease model.,Biochemical and biophysical research communications,2022 Jun 18,terpene_essential_oil;genomics_phylogenomics,chemistry,2,title_priority_only
35807578,Chemical Diversity and Anti-Insect Activity Evaluation of Essential Oils Extracted from Five Artemisia Species.,"Plants (Basel, Switzerland)",2022 Jun 21,terpene_essential_oil;safety,chemistry,2,title_priority_only
34585460,Instant determination of the artemisinin from various Artemisia annua L. extracts by LC-ESI-MS/MS and their in-silico modelling and in vitro antiviral activity studies against SARS-CoV-2.,Phytochemical analysis : PCA,2022 Mar,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
34797496,Potential Emergence of Plasmodium Resistance to Artemisinin Induced by the Use of Artemisia annua for Malaria and COVID-19 Prevention in Sub-African Region.,Acta parasitologica,2022 Mar,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
34857648,Artemisinin-independent inhibitory activity of Artemisia sp. infusions against different Plasmodium stages including relapse-causing hypnozoites.,Life science alliance,2022 Mar,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
35023612,"Essential Oils of Six Achillea Species: Chemical Profiles, Antimicrobial Potential and Toxicity toward Crustaceans.",Chemistry & biodiversity,2022 Mar,terpene_essential_oil;safety,chemistry;phenotype,2,title_priority_only
35170197,Comparative Study of the Essential Oil and Hydrosol Composition of Sweet Wormwood (Artemisia annua L.) from Serbia.,Chemistry & biodiversity,2022 Mar,terpene_essential_oil,chemistry,2,title_priority_only
35351963,Repellency and insecticidal activity of seven Mugwort (Artemisia argyi) essential oils against the malaria vector Anopheles sinensis.,Scientific reports,2022 Mar 29,terpene_essential_oil;diterpene_triterpene;safety,chemistry,2,title_priority_only
35454988,Impact of Phosphatic Nutrition on Growth Parameters and Artemisinin Production in Artemisia annua Plants Inoculated or Not with Funneliformis mosseae.,"Life (Basel, Switzerland)",2022 Mar 29,sesquiterpene_lactone,lactone,2,title_priority_only
33183086,"Chemical composition and phytotoxic activity of the essential oil of Artemisia sieversiana growing in Xinjiang, China.",Natural product research,2022 May,terpene_essential_oil;safety,chemistry,2,title_priority_only
34978233,"Gastro-protective effect of Artemisia Sieberi essential oil against ethanol-induced ulcer in rats as revealed via biochemical, histopathological and metabolomics analysis.","Biomarkers : biochemical indicators of exposure, response, and susceptibility to chemicals",2022 May,terpene_essential_oil;biosynthesis_genes,chemistry,2,title_priority_only
35131640,Guaianolides and unusual 3-oxa-guaianolides from Artemisia macrocephala.,Phytochemistry,2022 May,terpene_essential_oil;sesquiterpene_lactone,lactone,2,title_priority_only
35172258,The sesquiterpene lactone estafiatin exerts anti-inflammatory effects on macrophages and protects mice from sepsis induced by LPS and cecal ligation puncture.,Phytomedicine : international journal of phytotherapy and phytopharmacology,2022 May,sesquiterpene_lactone,chemistry;lactone,2,title_priority_only
35693441,"Study on chemical constituents of Folium Artemisiae argyi Carbonisatum, toxicity evaluation on zebrafish and intestinal hemostasis.",Saudi pharmaceutical journal : SPJ : the official publication of the Saudi Pharmaceutical Society,2022 May,safety,phenotype,2,title_priority_only
35631467,"Neutrophil Immunomodulatory Activity of Farnesene, a Component of Artemisia dracunculus Essential Oils.","Pharmaceuticals (Basel, Switzerland)",2022 May 23,terpene_essential_oil,chemistry,2,title_priority_only
35508595,"A comprehensive study on essential oil compositions, antioxidant, anticholinesterase and antityrosinase activities of three Iranian Artemisia species.",Scientific reports,2022 May 4,terpene_essential_oil,chemistry,2,title_priority_only
35566390,"Biotechnological Approaches for Production of Artemisinin, an Anti-Malarial Drug from Artemisia annua L.","Molecules (Basel, Switzerland)",2022 May 9,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
35908354,"Artemzhongdianolides A1-A21, antihepatic fibrosis guaiane-type sesquiterpenoid dimers from Artemisia zhongdianensis.",Bioorganic chemistry,2022 Nov,terpene_essential_oil;sesquiterpene_lactone,chemistry,2,title_priority_only
36471930,[Chloroplast genome structure characteristics and phylogenetic analysis of Artemisia indica].,Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,2022 Nov,sesquiterpene_lactone;genomics_phylogenomics,genomics,2,title_priority_only
35934190,Artemisia extracts differ from artemisinin effects on human hepatic CYP450s 2B6 and 3A4 in vitro.,Journal of ethnopharmacology,2022 Nov 15,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
36250876,"Draft Genome Sequence of Bacillus vallismortis Strain BL01, Isolated from Artemisia lerchiana Web. Roots.",Microbiology resource announcements,2022 Nov 17,genomics_phylogenomics,genomics,2,title_priority_only
36362193,Inhibition of Synaptic Glutamate Exocytosis and Prevention of Glutamate Neurotoxicity by Eupatilin from Artemisia argyi in the Rat Cortex.,International journal of molecular sciences,2022 Nov 2,biosynthesis_genes;antiparasitic,phenotype,2,title_priority_only
36500339,"Effect of Foliar Sodium Selenate and Nano Selenium Supply on Biochemical Characteristics, Essential Oil Accumulation and Mineral Composition of Artemisia annua L.","Molecules (Basel, Switzerland)",2022 Nov 26,terpene_essential_oil,chemistry,2,title_priority_only
36499227,A Discovery-Based Metabolomic Approach Using UPLC-Q-TOF-MS/MS Reveals Potential Antimalarial Compounds Present in Artemisia annua L.,International journal of molecular sciences,2022 Nov 28,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,phenotype,2,title_priority_only
35689517,Genome sequencing reveals chromosome fusion and extensive expansion of genes related to secondary metabolism in Artemisia argyi.,Plant biotechnology journal,2022 Oct,terpene_essential_oil;biosynthesis_genes;genomics_phylogenomics,genomics,2,title_priority_only
